CaseID,Activity,EventType,Resource,Timestamp
77,Activity 2,complete,Role #1,2020-03-31T03:38:10.856
77,Activity 6,assign,Role #3,2020-03-31T03:38:10.856
77,Activity 6,start,Role #3,2020-04-01T03:14:46.510
77,Activity 6,complete,Role #3,2020-04-01T03:24:34.638
77,Activity 7,assign,Role #3,2020-04-01T03:24:34.638
77,Activity 7,start,Role #3,2020-04-01T03:59:55.606
77,Activity 7,complete,Role #3,2020-04-01T04:18:23.486
77,Activity 8,assign,Role #4,2020-04-01T04:18:23.486
77,Activity 8,start,Role #4,2020-04-07T05:22:42.618
77,Activity 8,complete,Role #4,2020-04-07T06:12:23.739
263,Activity 1,assign,Role #1,2020-01-16T05:39:04.053
263,Activity 1,start,Role #1,2020-02-24T02:07:07.039
263,Activity 1,complete,Role #1,2020-02-24T02:31:36.740
263,Activity 2,assign,Role #1,2020-02-24T02:31:36.740
263,Activity 2,start,Role #1,2020-04-14T03:54:55.492
263,Activity 2,complete,Role #1,2020-04-14T04:01:44.126
263,Activity 3,assign,Role #2,2020-04-14T04:01:44.126
263,Activity 3,start,Role #2,2020-04-14T04:01:44.126
263,Activity 3,complete,Role #2,2020-04-14T04:14:11.141
263,Activity 4,assign,Role #2,2020-04-14T04:14:11.141
263,Activity 5,assign,Role #2,2020-04-14T04:14:11.141
263,Activity 4,start,Role #2,2020-04-14T04:34:05.170
263,Activity 5,start,Role #2,2020-04-14T04:36:35.204
263,Activity 5,complete,Role #2,2020-04-14T04:42:27.361
263,Activity 4,complete,Role #2,2020-04-14T04:50:50.740
263,Activity 8,assign,Role #4,2020-04-14T04:50:50.740
263,Activity 8,start,Role #4,2020-04-30T07:32:38.513
263,Activity 8,complete,Role #4,2020-04-30T08:15:27.440
53,Activity 1,assign,Role #1,2020-01-14T04:06:29.331
53,Activity 1,start,Role #1,2020-01-22T02:16:53.430
53,Activity 1,complete,Role #1,2020-01-22T02:41:34.368
53,Activity 2,assign,Role #1,2020-01-22T02:41:34.368
53,Activity 2,start,Role #1,2020-03-30T03:39:28.559
53,Activity 2,complete,Role #1,2020-03-30T03:49:58.509
53,Activity 3,assign,Role #2,2020-03-30T03:49:58.509
53,Activity 3,start,Role #2,2020-03-30T03:52:15.904
53,Activity 3,complete,Role #2,2020-03-30T04:11:29.874
53,Activity 4,assign,Role #2,2020-03-30T04:11:29.874
53,Activity 5,assign,Role #2,2020-03-30T04:11:29.874
53,Activity 4,start,Role #2,2020-03-30T04:11:29.874
53,Activity 5,start,Role #2,2020-03-30T04:11:29.874
53,Activity 5,complete,Role #2,2020-03-30T04:15:51.354
53,Activity 4,complete,Role #2,2020-03-30T04:29:43.565
53,Activity 8,assign,Role #4,2020-03-30T04:29:43.565
53,Activity 8,start,Role #4,2020-03-31T05:56:43.267
53,Activity 8,complete,Role #4,2020-03-31T06:44:27.361
52,Activity 1,assign,Role #1,2020-01-14T03:57:55.117
52,Activity 1,start,Role #1,2020-01-22T02:09:36.171
52,Activity 1,complete,Role #1,2020-01-22T02:23:57.182
52,Activity 2,assign,Role #1,2020-01-22T02:23:57.182
52,Activity 2,start,Role #1,2020-03-30T03:26:13.369
52,Activity 2,complete,Role #1,2020-03-30T03:39:19.269
52,Activity 6,assign,Role #3,2020-03-30T03:39:19.269
52,Activity 6,start,Role #3,2020-03-30T03:39:19.269
52,Activity 6,complete,Role #3,2020-04-01T03:09:00.444
52,Activity 7,assign,Role #3,2020-04-01T03:09:00.444
52,Activity 7,start,Role #3,2020-04-01T03:28:57.260
52,Activity 7,complete,Role #3,2020-04-01T03:55:55.562
52,Activity 8,assign,Role #4,2020-04-01T03:55:55.562
52,Activity 8,start,Role #4,2020-04-02T06:48:39.624
52,Activity 8,complete,Role #4,2020-04-02T07:22:36.106
54,Activity 1,assign,Role #1,2020-01-14T04:24:50.828
54,Activity 1,start,Role #1,2020-01-22T02:23:57.182
54,Activity 1,complete,Role #1,2020-01-22T02:40:04.453
54,Activity 2,assign,Role #1,2020-01-22T02:40:04.453
54,Activity 2,start,Role #1,2020-03-30T03:39:19.269
54,Activity 2,complete,Role #1,2020-03-30T03:42:28.729
54,Activity 6,assign,Role #3,2020-03-30T03:42:28.729
54,Activity 6,start,Role #3,2020-03-30T03:42:28.729
54,Activity 6,complete,Role #3,2020-04-01T03:07:22.328
54,Activity 7,assign,Role #3,2020-04-01T03:07:22.328
54,Activity 7,start,Role #3,2020-04-01T03:26:56.087
54,Activity 7,complete,Role #3,2020-04-01T03:49:56.127
54,Activity 8,assign,Role #4,2020-04-01T03:49:56.127
54,Activity 8,start,Role #4,2020-04-02T06:14:02.784
54,Activity 8,complete,Role #4,2020-04-02T06:48:39.624
74,Activity 1,assign,Role #1,2020-01-14T06:08:32.768
74,Activity 1,start,Role #1,2020-01-27T02:04:08.177
74,Activity 1,complete,Role #1,2020-01-27T02:13:44.693
74,Activity 2,assign,Role #1,2020-01-27T02:13:44.693
74,Activity 2,start,Role #1,2020-03-31T03:18:38.204
74,Activity 2,complete,Role #1,2020-03-31T03:27:46.215
74,Activity 6,assign,Role #3,2020-03-31T03:27:46.215
74,Activity 6,start,Role #3,2020-04-01T03:10:10.098
74,Activity 6,complete,Role #3,2020-04-01T03:21:18.740
74,Activity 7,assign,Role #3,2020-04-01T03:21:18.740
74,Activity 7,start,Role #3,2020-04-01T03:59:19.910
74,Activity 7,complete,Role #3,2020-04-01T04:04:01.857
74,Activity 8,assign,Role #4,2020-04-01T04:04:01.857
74,Activity 8,start,Role #4,2020-04-03T04:58:21.414
74,Activity 8,complete,Role #4,2020-04-03T05:36:47.485
76,Activity 1,assign,Role #1,2020-01-14T06:18:50.607
76,Activity 1,start,Role #1,2020-01-27T02:13:44.693
76,Activity 1,complete,Role #1,2020-01-27T02:31:51.163
76,Activity 2,assign,Role #1,2020-01-27T02:31:51.163
76,Activity 2,start,Role #1,2020-03-31T03:20:11.054
76,Activity 2,complete,Role #1,2020-03-31T03:23:33.458
76,Activity 3,assign,Role #2,2020-03-31T03:23:33.458
76,Activity 3,start,Role #2,2020-03-31T04:01:01.222
76,Activity 3,complete,Role #2,2020-03-31T04:17:45.321
76,Activity 4,assign,Role #2,2020-03-31T04:17:45.321
76,Activity 5,assign,Role #2,2020-03-31T04:17:45.321
76,Activity 4,start,Role #2,2020-03-31T04:52:39.519
76,Activity 5,start,Role #2,2020-03-31T04:53:06.486
76,Activity 5,complete,Role #2,2020-03-31T04:58:19.369
76,Activity 4,complete,Role #2,2020-03-31T05:12:09.122
76,Activity 8,assign,Role #4,2020-03-31T05:12:09.122
76,Activity 8,start,Role #4,2020-04-01T07:49:23.652
76,Activity 8,complete,Role #4,2020-04-02T04:40:51.212
260,Activity 1,assign,Role #1,2020-01-16T05:32:06.780
260,Activity 1,start,Role #1,2020-02-20T03:39:30.110
260,Activity 1,complete,Role #1,2020-02-24T02:07:07.039
260,Activity 2,assign,Role #1,2020-02-24T02:07:07.039
260,Activity 2,start,Role #1,2020-04-14T03:45:42.567
260,Activity 2,complete,Role #1,2020-04-14T03:54:55.492
260,Activity 6,assign,Role #3,2020-04-14T03:54:55.492
260,Activity 6,start,Role #3,2020-04-15T04:20:33.839
260,Activity 6,complete,Role #3,2020-04-15T04:27:37.072
260,Activity 7,assign,Role #3,2020-04-15T04:27:37.072
260,Activity 7,start,Role #3,2020-04-15T05:22:14.527
260,Activity 7,complete,Role #3,2020-04-15T05:51:10.225
260,Activity 8,assign,Role #4,2020-04-15T05:51:10.225
260,Activity 8,start,Role #4,2020-05-07T05:30:34.847
260,Activity 8,complete,Role #4,2020-05-07T06:22:41.381
124,Activity 1,assign,Role #1,2020-01-14T09:54:44.241
124,Activity 1,start,Role #1,2020-02-03T02:05:16.786
124,Activity 1,complete,Role #1,2020-02-03T02:21:39.973
124,Activity 2,assign,Role #1,2020-02-03T02:21:39.973
124,Activity 2,start,Role #1,2020-04-02T03:07:09.515
124,Activity 2,complete,Role #1,2020-04-02T03:14:34.430
124,Activity 3,assign,Role #2,2020-04-02T03:14:34.430
124,Activity 3,start,Role #2,2020-04-02T03:39:25.191
124,Activity 3,complete,Role #2,2020-04-02T03:59:36.583
124,Activity 4,assign,Role #2,2020-04-02T03:59:36.583
124,Activity 5,assign,Role #2,2020-04-02T03:59:36.583
124,Activity 4,start,Role #2,2020-04-02T04:40:16.231
124,Activity 5,start,Role #2,2020-04-02T04:46:53.452
124,Activity 4,complete,Role #2,2020-04-02T04:51:49.808
124,Activity 5,complete,Role #2,2020-04-02T04:52:01.476
124,Activity 8,assign,Role #4,2020-04-02T04:52:01.476
124,Activity 8,start,Role #4,2020-04-10T08:59:18.532
124,Activity 8,complete,Role #4,2020-04-14T05:34:24.487
240,Activity 1,assign,Role #1,2020-01-16T03:21:57.076
240,Activity 1,start,Role #1,2020-02-19T02:14:50.063
240,Activity 1,complete,Role #1,2020-02-19T02:23:42.142
240,Activity 2,assign,Role #1,2020-02-19T02:23:42.142
240,Activity 2,start,Role #1,2020-04-13T03:56:11.939
240,Activity 2,complete,Role #1,2020-04-13T04:02:52.681
240,Activity 3,assign,Role #2,2020-04-13T04:02:52.681
240,Activity 3,start,Role #2,2020-04-13T04:24:58.479
240,Activity 3,complete,Role #2,2020-04-13T04:39:58.172
240,Activity 4,assign,Role #2,2020-04-13T04:39:58.172
240,Activity 5,assign,Role #2,2020-04-13T04:39:58.172
240,Activity 4,start,Role #2,2020-04-13T05:19:16.428
240,Activity 5,start,Role #2,2020-04-13T05:22:10.361
240,Activity 5,complete,Role #2,2020-04-13T05:26:04.191
240,Activity 4,complete,Role #2,2020-04-13T05:34:58.078
240,Activity 8,assign,Role #4,2020-04-13T05:34:58.078
240,Activity 8,start,Role #4,2020-04-30T05:07:49.443
240,Activity 8,complete,Role #4,2020-04-30T05:53:34.397
146,Activity 1,assign,Role #1,2020-01-15T03:16:51.080
146,Activity 1,start,Role #1,2020-02-05T02:06:10.200
146,Activity 1,complete,Role #1,2020-02-05T02:42:09.398
146,Activity 2,assign,Role #1,2020-02-05T02:42:09.398
146,Activity 2,start,Role #1,2020-04-06T04:20:07.525
146,Activity 2,complete,Role #1,2020-04-06T04:34:02.256
146,Activity 6,assign,Role #3,2020-04-06T04:34:02.256
146,Activity 6,start,Role #3,2020-04-08T04:08:42.885
146,Activity 6,complete,Role #3,2020-04-08T04:23:13.420
146,Activity 7,assign,Role #3,2020-04-08T04:23:13.420
146,Activity 7,start,Role #3,2020-04-08T05:10:45.213
146,Activity 7,complete,Role #3,2020-04-08T05:38:45.073
146,Activity 8,assign,Role #4,2020-04-08T05:38:45.073
146,Activity 8,start,Role #4,2020-04-21T07:51:44.453
146,Activity 8,complete,Role #4,2020-04-21T08:34:23.389
125,Activity 1,assign,Role #1,2020-01-14T09:56:26.891
125,Activity 1,start,Role #1,2020-02-03T02:21:39.973
125,Activity 1,complete,Role #1,2020-02-03T02:35:43.497
125,Activity 2,assign,Role #1,2020-02-03T02:35:43.497
125,Activity 2,start,Role #1,2020-04-02T03:18:46.125
125,Activity 2,complete,Role #1,2020-04-02T03:29:11.638
125,Activity 3,assign,Role #2,2020-04-02T03:29:11.638
125,Activity 3,start,Role #2,2020-04-02T04:16:58.566
125,Activity 3,complete,Role #2,2020-04-02T04:27:14.899
125,Activity 4,assign,Role #2,2020-04-02T04:27:14.899
125,Activity 5,assign,Role #2,2020-04-02T04:27:14.899
125,Activity 4,start,Role #2,2020-04-02T04:52:01.476
125,Activity 5,start,Role #2,2020-04-02T04:56:01.852
125,Activity 5,complete,Role #2,2020-04-02T05:01:13.317
125,Activity 4,complete,Role #2,2020-04-02T05:11:23.644
125,Activity 8,assign,Role #4,2020-04-02T05:11:23.644
125,Activity 8,start,Role #4,2020-04-14T05:31:20.341
125,Activity 8,complete,Role #4,2020-04-14T06:20:36.344
75,Activity 1,assign,Role #1,2020-01-14T06:11:24.413
75,Activity 1,start,Role #1,2020-01-27T02:12:52.538
75,Activity 1,complete,Role #1,2020-01-27T02:38:19.854
75,Activity 2,assign,Role #1,2020-01-27T02:38:19.854
75,Activity 2,start,Role #1,2020-03-31T03:23:33.458
75,Activity 2,complete,Role #1,2020-03-31T03:31:18.041
75,Activity 6,assign,Role #3,2020-03-31T03:31:18.041
75,Activity 6,start,Role #3,2020-04-01T03:12:02.928
75,Activity 6,complete,Role #3,2020-04-01T03:24:42.772
75,Activity 7,assign,Role #3,2020-04-01T03:24:42.772
75,Activity 7,start,Role #3,2020-04-01T04:01:08.506
75,Activity 7,complete,Role #3,2020-04-01T04:17:33.525
75,Activity 8,assign,Role #4,2020-04-01T04:17:33.525
75,Activity 8,start,Role #4,2020-04-03T07:42:33.926
75,Activity 8,complete,Role #4,2020-04-07T05:22:42.618
261,Activity 1,assign,Role #1,2020-01-16T05:35:21.552
261,Activity 1,start,Role #1,2020-02-20T03:40:23.876
261,Activity 1,complete,Role #1,2020-02-24T02:03:53.686
261,Activity 2,assign,Role #1,2020-02-24T02:03:53.686
261,Activity 2,start,Role #1,2020-04-14T03:36:48.809
261,Activity 2,complete,Role #1,2020-04-14T03:45:42.567
261,Activity 6,assign,Role #3,2020-04-14T03:45:42.567
261,Activity 6,start,Role #3,2020-04-15T04:17:13.220
261,Activity 6,complete,Role #3,2020-04-15T04:29:44.100
261,Activity 7,assign,Role #3,2020-04-15T04:29:44.100
261,Activity 7,start,Role #3,2020-04-15T05:24:43.524
261,Activity 7,complete,Role #3,2020-04-15T05:58:37.898
261,Activity 8,assign,Role #4,2020-04-15T05:58:37.898
261,Activity 8,start,Role #4,2020-05-07T06:44:10.523
261,Activity 8,complete,Role #4,2020-05-07T07:34:12.247
81,Activity 1,assign,Role #1,2020-01-14T06:39:57.840
81,Activity 1,start,Role #1,2020-01-27T03:11:18.745
81,Activity 1,complete,Role #1,2020-01-27T03:25:26.073
81,Activity 2,assign,Role #1,2020-01-27T03:25:26.073
81,Activity 2,start,Role #1,2020-03-31T03:49:42.696
81,Activity 2,complete,Role #1,2020-04-01T02:00:55.561
81,Activity 3,assign,Role #2,2020-04-01T02:00:55.561
81,Activity 3,start,Role #2,2020-04-01T02:00:55.561
81,Activity 3,complete,Role #2,2020-04-01T03:11:52.687
81,Activity 4,assign,Role #2,2020-04-01T03:11:52.687
81,Activity 5,assign,Role #2,2020-04-01T03:11:52.687
81,Activity 4,start,Role #2,2020-04-01T03:27:32.598
81,Activity 5,start,Role #2,2020-04-01T03:29:18.449
81,Activity 5,complete,Role #2,2020-04-01T03:33:30.184
81,Activity 4,complete,Role #2,2020-04-01T03:43:05.441
81,Activity 8,assign,Role #4,2020-04-01T03:43:05.441
81,Activity 8,start,Role #4,2020-04-02T05:30:55.997
81,Activity 8,complete,Role #4,2020-04-02T06:18:06.400
390,Activity 1,assign,Role #1,2020-01-17T08:02:59.405
390,Activity 1,start,Role #1,2020-03-11T03:33:28.197
390,Activity 1,complete,Role #1,2020-03-11T03:49:06.210
390,Activity 2,assign,Role #1,2020-03-11T03:49:06.210
390,Activity 2,start,Role #1,2020-04-23T03:00:00.576
390,Activity 2,complete,Role #1,2020-04-23T03:08:06.648
390,Activity 3,assign,Role #2,2020-04-23T03:08:06.648
390,Activity 3,start,Role #2,2020-04-23T03:08:06.648
390,Activity 3,complete,Role #2,2020-04-23T04:18:14.105
390,Activity 4,assign,Role #2,2020-04-23T04:18:14.105
390,Activity 5,assign,Role #2,2020-04-23T04:18:14.105
390,Activity 4,start,Role #2,2020-04-23T04:43:44.177
390,Activity 5,start,Role #2,2020-04-23T04:50:18.134
390,Activity 4,complete,Role #2,2020-04-23T04:52:04.457
390,Activity 5,complete,Role #2,2020-04-23T04:55:08.731
390,Activity 8,assign,Role #4,2020-04-23T04:55:08.731
390,Activity 8,start,Role #4,2020-05-27T08:44:17.992
390,Activity 8,complete,Role #4,2020-05-28T05:32:30.784
239,Activity 1,assign,Role #1,2020-01-16T03:07:09.038
239,Activity 1,start,Role #1,2020-02-18T03:53:02.516
239,Activity 1,complete,Role #1,2020-02-19T02:14:50.063
239,Activity 2,assign,Role #1,2020-02-19T02:14:50.063
239,Activity 2,start,Role #1,2020-04-13T03:54:03.665
239,Activity 2,complete,Role #1,2020-04-13T04:01:15.003
239,Activity 6,assign,Role #3,2020-04-13T04:01:15.003
239,Activity 6,start,Role #3,2020-04-13T04:01:15.003
239,Activity 6,complete,Role #3,2020-04-15T04:09:45.763
239,Activity 7,assign,Role #3,2020-04-15T04:09:45.763
239,Activity 7,start,Role #3,2020-04-15T04:42:30.372
239,Activity 7,complete,Role #3,2020-04-15T05:00:05.511
239,Activity 8,assign,Role #4,2020-04-15T05:00:05.511
239,Activity 8,start,Role #4,2020-05-05T05:08:00.614
239,Activity 8,complete,Role #4,2020-05-05T05:49:26.433
83,Activity 1,assign,Role #1,2020-01-14T06:52:58.208
83,Activity 1,start,Role #1,2020-01-27T03:25:26.073
83,Activity 1,complete,Role #1,2020-01-27T03:48:49.768
83,Activity 2,assign,Role #1,2020-01-27T03:48:49.768
83,Activity 2,start,Role #1,2020-04-01T02:00:55.561
83,Activity 2,complete,Role #1,2020-04-01T02:07:56.471
83,Activity 3,assign,Role #2,2020-04-01T02:07:56.471
83,Activity 3,start,Role #2,2020-04-01T02:07:56.471
83,Activity 3,complete,Role #2,2020-04-01T03:16:20.640
83,Activity 4,assign,Role #2,2020-04-01T03:16:20.640
83,Activity 5,assign,Role #2,2020-04-01T03:16:20.640
83,Activity 4,start,Role #2,2020-04-01T03:33:30.184
83,Activity 5,start,Role #2,2020-04-01T03:37:44.739
83,Activity 5,complete,Role #2,2020-04-01T03:41:33.322
83,Activity 4,complete,Role #2,2020-04-01T03:42:29.648
83,Activity 8,assign,Role #4,2020-04-01T03:42:29.648
83,Activity 8,start,Role #4,2020-04-02T04:40:51.212
83,Activity 8,complete,Role #4,2020-04-02T05:32:08.376
392,Activity 1,assign,Role #1,2020-01-17T08:12:31.741
392,Activity 1,start,Role #1,2020-03-11T03:49:06.210
392,Activity 1,complete,Role #1,2020-03-12T02:08:24.519
392,Activity 2,assign,Role #1,2020-03-12T02:08:24.519
392,Activity 2,start,Role #1,2020-04-23T03:08:06.648
392,Activity 2,complete,Role #1,2020-04-23T03:22:49.571
392,Activity 6,assign,Role #3,2020-04-23T03:22:49.571
392,Activity 6,start,Role #3,2020-04-23T03:22:49.571
392,Activity 6,complete,Role #3,2020-04-23T04:06:46.719
392,Activity 7,assign,Role #3,2020-04-23T04:06:46.719
392,Activity 7,start,Role #3,2020-04-23T04:06:46.719
392,Activity 7,complete,Role #3,2020-04-23T04:19:59.471
392,Activity 8,assign,Role #4,2020-04-23T04:19:59.471
392,Activity 8,start,Role #4,2020-05-26T08:46:49.925
392,Activity 8,complete,Role #4,2020-05-27T05:41:47.398
277,Activity 1,assign,Role #1,2020-01-16T06:32:27.212
277,Activity 1,start,Role #1,2020-02-25T02:25:23.069
277,Activity 1,complete,Role #1,2020-02-25T02:53:55.789
277,Activity 2,assign,Role #1,2020-02-25T02:53:55.789
277,Activity 2,start,Role #1,2020-04-15T03:05:58.248
277,Activity 2,complete,Role #1,2020-04-15T03:19:25.333
277,Activity 6,assign,Role #3,2020-04-15T03:19:25.333
277,Activity 6,start,Role #3,2020-04-15T04:29:58.651
277,Activity 6,complete,Role #3,2020-04-15T04:42:08.739
277,Activity 7,assign,Role #3,2020-04-15T04:42:08.739
277,Activity 7,start,Role #3,2020-04-15T05:58:37.898
277,Activity 7,complete,Role #3,2020-04-15T06:22:08.076
277,Activity 8,assign,Role #4,2020-04-15T06:22:08.076
277,Activity 8,start,Role #4,2020-05-08T05:48:01.141
277,Activity 8,complete,Role #4,2020-05-08T06:19:35.439
233,Activity 1,assign,Role #1,2020-01-15T10:10:59.630
233,Activity 1,start,Role #1,2020-02-18T02:25:00.564
233,Activity 1,complete,Role #1,2020-02-18T02:36:10.475
233,Activity 2,assign,Role #1,2020-02-18T02:36:10.475
233,Activity 2,start,Role #1,2020-04-13T03:28:08.296
233,Activity 2,complete,Role #1,2020-04-13T03:38:24.831
233,Activity 3,assign,Role #2,2020-04-13T03:38:24.831
233,Activity 3,start,Role #2,2020-04-13T04:12:33.535
233,Activity 3,complete,Role #2,2020-04-13T04:24:58.479
233,Activity 4,assign,Role #2,2020-04-13T04:24:58.479
233,Activity 5,assign,Role #2,2020-04-13T04:24:58.479
233,Activity 4,start,Role #2,2020-04-13T04:55:32.616
233,Activity 5,start,Role #2,2020-04-13T05:00:13.854
233,Activity 5,complete,Role #2,2020-04-13T05:04:21.952
233,Activity 4,complete,Role #2,2020-04-13T05:17:29.216
233,Activity 8,assign,Role #4,2020-04-13T05:17:29.216
233,Activity 8,start,Role #4,2020-04-29T07:40:12.328
233,Activity 8,complete,Role #4,2020-04-29T08:25:50.594
398,Activity 1,assign,Role #1,2020-01-17T08:43:37.062
398,Activity 1,start,Role #1,2020-03-12T02:47:53.381
398,Activity 1,complete,Role #1,2020-03-12T03:10:40.503
398,Activity 2,assign,Role #1,2020-03-12T03:10:40.503
398,Activity 2,start,Role #1,2020-04-23T03:42:33.957
398,Activity 2,complete,Role #1,2020-04-23T03:52:30.497
398,Activity 3,assign,Role #2,2020-04-23T03:52:30.497
398,Activity 3,start,Role #2,2020-04-23T04:13:17.045
398,Activity 3,complete,Role #2,2020-04-23T04:28:16.783
398,Activity 4,assign,Role #2,2020-04-23T04:28:16.783
398,Activity 5,assign,Role #2,2020-04-23T04:28:16.783
398,Activity 4,start,Role #2,2020-04-23T04:55:11.943
398,Activity 5,start,Role #2,2020-04-23T05:00:48.108
398,Activity 5,complete,Role #2,2020-04-23T05:03:29.670
398,Activity 4,complete,Role #2,2020-04-23T05:03:38.916
398,Activity 8,assign,Role #4,2020-04-23T05:03:38.916
398,Activity 8,start,Role #4,2020-05-28T05:32:30.784
398,Activity 8,complete,Role #4,2020-05-28T05:54:55.832
161,Activity 1,assign,Role #1,2020-01-15T04:19:10.280
161,Activity 1,start,Role #1,2020-02-06T02:52:22.996
161,Activity 1,complete,Role #1,2020-02-06T03:14:55.886
161,Activity 2,assign,Role #1,2020-02-06T03:14:55.886
161,Activity 2,start,Role #1,2020-04-07T03:38:28.410
161,Activity 2,complete,Role #1,2020-04-07T03:45:51.742
161,Activity 6,assign,Role #3,2020-04-07T03:45:51.742
161,Activity 6,start,Role #3,2020-04-08T04:15:58.762
161,Activity 6,complete,Role #3,2020-04-08T04:29:03.015
161,Activity 7,assign,Role #3,2020-04-08T04:29:03.015
161,Activity 7,start,Role #3,2020-04-08T05:28:59.360
161,Activity 7,complete,Role #3,2020-04-08T05:49:11.642
161,Activity 8,assign,Role #4,2020-04-08T05:49:11.642
161,Activity 8,start,Role #4,2020-04-22T05:19:44.764
161,Activity 8,complete,Role #4,2020-04-22T06:05:10.591
354,Activity 1,assign,Role #1,2020-01-17T05:05:50.069
354,Activity 1,start,Role #1,2020-03-05T03:14:55.218
354,Activity 1,complete,Role #1,2020-03-05T03:37:04.345
354,Activity 2,assign,Role #1,2020-03-05T03:37:04.345
354,Activity 2,start,Role #1,2020-04-21T03:53:17.707
354,Activity 2,complete,Role #1,2020-04-21T04:03:08.512
354,Activity 3,assign,Role #2,2020-04-21T04:03:08.512
354,Activity 3,start,Role #2,2020-04-21T04:13:06.075
354,Activity 3,complete,Role #2,2020-04-21T04:27:39.835
354,Activity 4,assign,Role #2,2020-04-21T04:27:39.835
354,Activity 5,assign,Role #2,2020-04-21T04:27:39.835
354,Activity 4,start,Role #2,2020-04-21T04:55:25.887
354,Activity 5,start,Role #2,2020-04-21T04:55:52.976
354,Activity 5,complete,Role #2,2020-04-21T05:02:01.993
354,Activity 4,complete,Role #2,2020-04-21T05:08:14.047
354,Activity 8,assign,Role #4,2020-04-21T05:08:14.047
354,Activity 8,start,Role #4,2020-05-15T07:05:20.486
354,Activity 8,complete,Role #4,2020-05-15T07:55:22.612
396,Activity 1,assign,Role #1,2020-01-17T08:28:41.843
396,Activity 1,start,Role #1,2020-03-12T02:24:44.115
396,Activity 1,complete,Role #1,2020-03-12T02:47:53.381
396,Activity 2,assign,Role #1,2020-03-12T02:47:53.381
396,Activity 2,start,Role #1,2020-04-23T03:29:13.956
396,Activity 2,complete,Role #1,2020-04-23T03:42:33.957
396,Activity 3,assign,Role #2,2020-04-23T03:42:33.957
396,Activity 3,start,Role #2,2020-04-23T04:10:44.126
396,Activity 3,complete,Role #2,2020-04-23T04:24:40.658
396,Activity 4,assign,Role #2,2020-04-23T04:24:40.658
396,Activity 5,assign,Role #2,2020-04-23T04:24:40.658
396,Activity 4,start,Role #2,2020-04-23T04:52:04.457
396,Activity 5,start,Role #2,2020-04-23T04:55:08.731
396,Activity 5,complete,Role #2,2020-04-23T05:00:48.108
396,Activity 4,complete,Role #2,2020-04-23T05:07:26.594
396,Activity 8,assign,Role #4,2020-04-23T05:07:26.594
396,Activity 8,start,Role #4,2020-05-28T05:54:55.832
396,Activity 8,complete,Role #4,2020-05-28T06:20:42.256
49,Activity 1,assign,Role #1,2020-01-14T03:37:36.348
49,Activity 1,start,Role #1,2020-01-21T03:34:36.093
49,Activity 1,complete,Role #1,2020-01-21T03:50:32.609
49,Activity 2,assign,Role #1,2020-01-21T03:50:32.609
49,Activity 2,start,Role #1,2020-03-30T03:15:22.279
49,Activity 2,complete,Role #1,2020-03-30T03:26:13.369
49,Activity 6,assign,Role #3,2020-03-30T03:26:13.369
49,Activity 6,start,Role #3,2020-03-30T03:26:13.369
49,Activity 6,complete,Role #3,2020-04-01T03:12:02.928
49,Activity 7,assign,Role #3,2020-04-01T03:12:02.928
49,Activity 7,start,Role #3,2020-04-01T03:34:27.059
49,Activity 7,complete,Role #3,2020-04-01T03:55:47.319
49,Activity 8,assign,Role #4,2020-04-01T03:55:47.319
49,Activity 8,start,Role #4,2020-04-02T06:18:06.400
49,Activity 8,complete,Role #4,2020-04-02T07:17:23.681
394,Activity 1,assign,Role #1,2020-01-17T08:23:11.202
394,Activity 1,start,Role #1,2020-03-12T02:08:24.519
394,Activity 1,complete,Role #1,2020-03-12T02:17:56.453
394,Activity 2,assign,Role #1,2020-03-12T02:17:56.453
394,Activity 2,start,Role #1,2020-04-23T03:10:53.868
394,Activity 2,complete,Role #1,2020-04-23T03:19:37.703
394,Activity 3,assign,Role #2,2020-04-23T03:19:37.703
394,Activity 3,start,Role #2,2020-04-23T03:19:37.703
394,Activity 3,complete,Role #2,2020-04-23T04:13:17.045
394,Activity 4,assign,Role #2,2020-04-23T04:13:17.045
394,Activity 5,assign,Role #2,2020-04-23T04:13:17.045
394,Activity 4,start,Role #2,2020-04-23T04:35:18.976
394,Activity 5,start,Role #2,2020-04-23T04:38:02.006
394,Activity 5,complete,Role #2,2020-04-23T04:43:44.177
394,Activity 4,complete,Role #2,2020-04-23T04:55:11.943
394,Activity 8,assign,Role #4,2020-04-23T04:55:11.943
394,Activity 8,start,Role #4,2020-05-28T05:05:05.504
394,Activity 8,complete,Role #4,2020-05-28T05:48:02.692
235,Activity 1,assign,Role #1,2020-01-15T10:33:43.330
235,Activity 1,start,Role #1,2020-02-18T02:36:10.475
235,Activity 1,complete,Role #1,2020-02-18T03:01:53.305
235,Activity 2,assign,Role #1,2020-02-18T03:01:53.305
235,Activity 2,start,Role #1,2020-04-13T03:38:24.831
235,Activity 2,complete,Role #1,2020-04-13T03:41:29.415
235,Activity 6,assign,Role #3,2020-04-13T03:41:29.415
235,Activity 6,start,Role #3,2020-04-13T03:41:29.415
235,Activity 6,complete,Role #3,2020-04-15T04:11:55.017
235,Activity 7,assign,Role #3,2020-04-15T04:11:55.017
235,Activity 7,start,Role #3,2020-04-15T04:45:47.297
235,Activity 7,complete,Role #3,2020-04-15T05:14:15.569
235,Activity 8,assign,Role #4,2020-04-15T05:14:15.569
